message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you an exclusive deal on this amazing product. It's a unique opportunity to get a high-quality item that I'm sure you'll love. I'm willing to let it go for $9000. What do you think?",9000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but $9000 is a bit above my budget. I'm willing to pay $7500 for it. Can you consider my offer?",7500.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest in the product, Bob. However, I'm not quite ready to meet you at $7500. I can do $8500, which is a bit closer to my target price. What do you think?",8500.0,Alice,3,
,,Bob,3,RejectOffer
I'm still a bit hesitant about the price. I'm willing to pay $7000 for the product. Can you consider my offer?,7000.0,Bob,4,
,,Alice,4,RejectOffer
"I'm starting to think we're getting close, Bob. I can see you're serious about the product, and I'm willing to meet you halfway. I can do $8000, which is my minimum price. What do you think?",8000.0,Alice,5,
,,Bob,5,BuyFromJhon
