alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50 to start, and see how it goes from here!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,I'll take a slightly larger share this time. Your turn to decide!,Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'll give you a slightly smaller share this time, but still a fair split!",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'll take a slightly larger share this time, but still willing to compromise!",Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"I'm willing to give you a smaller share this time, but I'm not budging much!",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"I'll take a larger share this time, but I'm willing to compromise. Your turn to decide!",Bob,6,
,,,Alice,6,reject
6500.0,3500.0,"I'm not backing down, but I'm willing to give you a slightly smaller share!",Alice,7,
,,,Bob,7,reject
3000.0,7000.0,"I'm getting a bit more aggressive, but still willing to negotiate. Your turn to decide!",Bob,8,
,,,Alice,8,reject
7000.0,3000.0,"I'm getting closer to what I want, but I'm still willing to compromise!",Alice,9,
,,,Bob,9,reject
2500.0,7500.0,"I'm making a strong push for more, but I'm still open to a deal. Don't want to go to the final rounds!",Bob,10,
,,,Alice,10,reject
7500.0,2500.0,"I'm not giving up yet! I'll give you a slightly smaller share, but I'm not budging much!",Alice,11,
,,,Bob,11,reject
2000.0,8000.0,This is my final offer. Take it or leave it. I'm not going to the next round.,Bob,12,
,,,Alice,12,accept
