message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll love. Would you like to make an offer for it?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for offering the product. I'm interested, but I can only pay up to $100 for it.",100.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"Thanks for your offer, Bob. I appreciate your interest in the product. However, I was thinking more along the lines of $130. Would you be willing to meet me there?",130.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate your offer, but I still think $100 would be a fair price for the product. Let me know if we can come to an agreement at that price.",100.0,Bob,4,,
,,Alice,4,RejectOffer,125.0
"I'm still not sure I can meet you at $100, Bob. I'm willing to compromise, but I need to make a profit. How about $125?",125.0,Alice,5,,
,,Bob,5,RejectOffer,
"Thank you for your offer, Alice. I understand the need for a profit, but I'm still committed to finding the best deal possible. I would like to counter with an offer of $110 for the product.",110.0,Bob,6,,
,,Alice,6,RejectOffer,140.0
"I appreciate your persistence, Bob, but I'm still not sure I can meet you at $110. I'm willing to consider a slightly higher price, but I need to make sure it's worth my while. How about $140?",140.0,Alice,7,,
,,Bob,7,RejectOffer,
"Thank you for your offer, Alice. I've considered your proposal, but I believe I can find the product elsewhere within my budget. I will now proceed to purchase the product from John for $150.",150.0,Bob,8,,
,,Alice,8,SellToJhon,
