alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split fairly, considering I made the first offer.",Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's split the money evenly. We both get the same amount.,Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering inflation, I'm already losing value. Meet me in the middle of my last offer and Bob's last offer.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"I'm willing to give you a little more, but I'm not going to give you the majority. Let's find a compromise.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"I've lost almost half the value, I need a bit more to make it fair.",Alice,5,
,,,Bob,5,accept
