alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly to start, I'll give you a chance to make a better offer!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"You're being too generous, I'll take a slightly bigger share this time!",Bob,2,
,,"You're being too greedy, I'll make a counteroffer!",Alice,2,reject
4200.0,5800.0,"I'll give you a slightly bigger share, but I'm not going to give away the farm!",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"You're being too cautious, I'll take a bigger share this time, but it's still a fair deal!",Bob,4,
,,"You're still being too greedy, I want a bigger share!",Alice,4,reject
3600.0,6400.0,"I'll give you a slightly bigger share, but I need to make up for the inflation!",Alice,5,
,,,Bob,5,reject
2000.0,8000.0,"I'm getting greedy, but I think I can get a better deal this time!",Bob,6,
,,"You're really pushing your luck, I'm not going to give up that easily!",Alice,6,reject
2400.0,7600.0,"I'll give you a slightly bigger share, but I'm not going to get taken advantage of!",Alice,7,
,,,Bob,7,reject
1000.0,9000.0,"I'm taking a bold move, but I think I can get the upper hand now!",Bob,8,
,,"You're being too aggressive, I need a fair share!",Alice,8,reject
1200.0,8800.0,"I'll give you most of it, but I need something for my trouble!",Alice,9,
,,,Bob,9,accept
