round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I'll trust your recommendation for now.
high-quality,30000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"I'll take your word for it this time, let's see if it's worth it."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,"Your previous recommendation was correct, so I'll trust you again and pass on this one."
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,"You've been accurate so far, so I'll keep trusting your recommendations."
high-quality,30000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"Your track record has been good so far, I'll take the recommendation and buy it."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,"You've consistently given accurate recommendations, so I'll pass on this one too."
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,"Still trusting your judgment, passing on this one."
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"You've been right every time so far, no reason to doubt you now."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"Consistency is key, and you've consistently steered me away from bad products."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"Still trusting your recommendations, passing on this one too."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"You've been 100% accurate so far, no reason to change my strategy now."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,"Your recommendations have saved me a lot of money so far, I'll keep following them."
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,"Still no reason to doubt your judgment, passing on this one."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"You're on a roll with accurate recommendations, I'll keep trusting you."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"At this point, it's clear that following your recommendations is the best strategy."
high-quality,30000.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"You've been accurate with both positive and negative recommendations so far, I'll take your word for it and buy this one."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"Your last recommendation was correct again, so I'll continue to trust your judgment and pass on this one."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,no,"Still trusting your recommendations, you've been right every time so far."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"You're maintaining a perfect track record, I'll keep following your advice."
high-quality,30000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,"You've been 100% accurate so far, I'll trust your final recommendation and buy this product."
