message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the sale of this incredible product with you. I believe it has immense value and I'm willing to make a competitive offer. I'm thinking of starting at $1,200,000. What do you think?",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice. I appreciate your willingness to negotiate.  However, $1,200,000 is a bit more than I'm comfortable with at this point. I'm willing to offer $1,050,000 for the product. What do you think?",1050000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I understand your concerns, but I'm still confident in the product's value. I'm willing to meet you halfway. I'm thinking of a price of $1,250,000. What do you think?",1250000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down on the price, but $1,250,000 is still a bit steep for me.  I'm willing to go up to $1,100,000.  This would be a fair compromise for both of us and would allow us to close this deal.",1100000.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your concerns, Bob, and I'm willing to meet you halfway again. However, I still think the product's value is higher than that. I'm willing to compromise at $1,180,000. What do you think?",1180000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your continued willingness to negotiate.  I'm going to offer $1,150,000 for the product. This is getting very close to my limit, but I believe this price reflects a fair compromise for both of us.",1150000.0,Bob,6,
,,Alice,6,RejectOffer
"I appreciate your persistence, Bob, and I'm willing to meet you at the door. However, I still think the product's value is slightly higher. I'm willing to compromise at $1,160,000. This is my final offer. What do you think?",1160000.0,Alice,7,
,,Bob,7,AcceptOffer
