alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split the money 60/40. A fair deal for us both to settle this quickly.,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's meet in the middle, 55 for me, 45 for you. We both get a good share.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Let's not waste time, Bob. I'll take my previous offer back and agree to your split, but with me getting the larger share.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Come on, Alice. I'll compromise a bit more. 52 for me, 48 for you. It's getting late.",Bob,4,
,,,Alice,4,reject
51.0,49.0,"Bob, let's be reasonable. This is a slight improvement on your offer, and it avoids us losing even more money. Take it!",Alice,5,
,,,Bob,5,accept
