message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product for a great price! I think you'll really love it.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for the offer. I appreciate the product, but I was hoping for a price closer to my budget. Would it be possible to negotiate down to $120?",120.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're looking to stay within your budget, Bob. However, I have to make a profit on this sale. I'm willing to meet you halfway, but I need to get at least $140 for the product. Would you be willing to consider that price?",140.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for considering my budget, Alice. I appreciate the effort. Could we possibly agree on $135 for the product?",135.0,Bob,4,,
,,Alice,4,RejectOffer,145.0
"I'm getting close to your budget, Bob, and I appreciate your persistence. However, I'm still not willing to go below $145. I'm willing to make one more concession, but I need to get at least $145 for the product. Can you meet me there?",145.0,Alice,5,,
,,Bob,5,RejectOffer,
"I understand your position, Alice. Let's try $140 for the product. This is my final offer within my budget.",140.0,Bob,6,,
,,Alice,6,RejectOffer,145.0
"I'm not willing to go below $145, Bob. I think we've been close, but I need to get at least that amount for the product. I'm not budging from this price, so I'll have to ask you to consider other options if you're not willing to meet me at $145.",145.0,Alice,7,,
,,Bob,7,BuyFromJhon,
