message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this fantastic product. Given its value and the benefits it offers, I'm proposing a starting price of $22,000. I'm confident it will exceed your expectations.",22000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your time and consideration, Alice. I'm willing to pay $18,000 for the product. I believe this is a fair price considering its value and the benefits it offers.",18000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the offer, Bob. I understand your perspective on the value.  However, I'm holding out for $20,000 based on its unique features and potential return on investment for your business. What do you think?",20000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your persistence, Alice. I'm willing to meet you halfway, but I'm still a bit concerned about the price. I'm willing to pay $16,000 for the product. I believe this is a fair price considering its value and the benefits it offers.",16000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. How about we split the difference again and settle on $18,000? This feels like a fair compromise that acknowledges the product's value to both of us.",18000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your flexibility, but I'm still trying to be mindful of our budget. I'm willing to pay $14,000 for the product. I believe this is a fair price considering its value and the benefits it offers.",14000.0,Bob,6,
,,Alice,6,SellToJhon
