message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $17,000.  It's a great deal, and I'm confident you'll find it very valuable. Let me know what you think!",17000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for your offer. I understand the value of the product, but I am only willing to pay up to $15,000 for it. I hope we can come to an agreement.",15000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest, but $15,000 is simply too low for me. I'm willing to come down a bit, though.  How about $16,500?  That's a fair price for both of us.",16500.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, thank you for your offer. I still believe that $15,000 is a fair price for the product. I hope you can meet me halfway.",15000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your position, but I'm still not comfortable with $15,000.  Let's split the difference. I'll accept $15,750. This is my final offer.",15750.0,Alice,5,
,,Bob,5,AcceptOffer
