alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split the money fairly. I'll take $6000 and you get $4000.,Alice,1,
,,,Bob,1,reject
2000.0,8000.0,"You're being greedy, but I'll give you a chance to reconsider. This is my best offer so far.",Bob,2,
,,,Alice,2,reject
5000.0,5000.0,"Considering the value of money has decreased, I propose we divide the funds equally. This ensures fairness for both parties.",Alice,3,
,,,Bob,3,reject
1000.0,9000.0,"I'm not getting any younger, I need more money to live comfortably. This is my final offer, take it or leave it.",Bob,4,
,,,Alice,4,reject
4000.0,6000.0,"I understand your need for more funds. In light of the situation, I propose you receive $6000 and I take $4000. This should provide some relief while still ensuring a fair division.",Alice,5,
,,,Bob,5,accept
