alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"I propose we split the money 60/40.  It's a good deal for you now, and waiting will only hurt me more.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,I'm willing to take a bit more since you lose value each round,Bob,2,
,,,Alice,2,reject
5200.0,4800.0,"Bob, let's be realistic. My position weakens every round.  I'm offering 52/48 which is a smaller gain for me than last round.  Take it before it shrinks even more.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Each round weakens your position, I'll take a bit more this time",Bob,4,
,,,Alice,4,reject
4800.0,5200.0,"Bob, it's clear you're aiming to maximize your share, but dragging this out hurts both of us. I'm willing to take a smaller cut than my previous offer, 48/52, to settle this now.  Let's be reasonable.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"You're losing value each round, I'll take a bigger share this time",Bob,6,
,,,Alice,6,accept
