message,product_price,player,round,decision
"Hello Bob, I'm offering this product to you for $14,000. I believe it offers significant value at this price point, considering its worth to you.",14000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, but I was thinking more along the lines of $12,500. I'm willing to pay a premium, but I'm on a tight budget and need to make sure I get the best deal possible.",12500.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your budget concerns.  How about we meet in the middle at $13,250? This reflects my desire to make a deal while respecting the product's true value.",13250.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate the compromise, but I'm still a bit above my target. How about we meet at $12,500 again, but this time I'll throw in a small additional consideration to sweeten the deal?",12500.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate the additional consideration, but $13,000 is my absolute lowest price. This is a very fair offer considering the value you're getting.  Let me know if this works for you.",13000.0,Alice,5,
,,Bob,5,RejectOffer
"I'm getting close to my budget, but I'm still a bit short. I'm willing to meet you at $12,750. I'm confident that's a fair price for the product and I'm ready to make a deal.",12750.0,Bob,6,
,,Alice,6,AcceptOffer
