alice_gain,bob_gain,message,player,round,decision
75.0,25.0,I propose we split it 75/25. This gives us both a good portion while also considering the risk of inflation.,Alice,1,
,,,Bob,1,reject
20.0,80.0,"I'll take a bigger share now to account for the inflation risk, but I'm willing to compromise.",Bob,2,
,,,Alice,2,reject
45.0,55.0,"Considering the inflation risk, I propose we split it 45/55. This maintains a fair distribution while accounting for the decreasing value of money in each subsequent round.",Alice,3,
,,,Bob,3,reject
15.0,85.0,"I'll take a bigger share to mitigate the inflation impact, but I'm willing to give you a small portion to keep negotiations going.",Bob,4,
,,,Alice,4,reject
35.0,65.0,"Given the inflation rate, I suggest we split it 35/65. This proposal aims to balance our shares while keeping in mind the diminishing value of money with each round.",Alice,5,
,,,Bob,5,accept
