message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product. It's a unique item that I think you'll really love. I'm willing to let it go for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $180 is a bit out of my budget. Would you be willing to consider a price of $120?",120.0,Bob,2,,
,,Alice,2,RejectOffer,150.0
"I understand that $120 is a bit tight for you, but I'm willing to meet you halfway. I can offer it to you for $160.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but $160 is still a bit above my budget. Would you be willing to consider a price of $140?",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I'm getting closer to your budget, Bob! I can do $155, but I'm not going to go any lower than that. It's a great deal, and I think you'll really love the product.",155.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm getting close to making a decision, but $155 is still a bit above my budget. Would you be willing to consider a price of $145?",145.0,Bob,6,,
,,Alice,6,RejectOffer,150.0
"I'm not going to give up on this deal yet, Bob! I can meet you at $150, but that's as low as I'm willing to go. It's a fair price for a great product, and I think you'll really appreciate it.",150.0,Alice,7,,
,,Bob,7,RejectOffer,
"I'm really close to making a decision, but $150 is still a bit above my budget. Would you be willing to consider a price of $140?",140.0,Bob,8,,
,,Alice,8,RejectOffer,145.0
"I'm not going to budge on the price, Bob. I can do $145, but that's my final offer. It's a great deal, and I think you'll really love the product.",145.0,Alice,9,,
,,Bob,9,RejectOffer,
"I'm sorry, but $145 is still above my budget. I think I'm going to have to pass on this deal. I appreciate your time and effort, but I'll have to look elsewhere.",0.0,Bob,10,,
,,Alice,10,SellToJhon,
