alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's start with a fair deal, Bob. I believe this split reflects the urgency for you to reach an agreement quickly due to the higher inflation working against you.",Alice,1,
,,,Bob,1,reject
55.0,45.0,"Your initial offer was a bit unfair Alice.  Let's find a middle ground. This offer still gives you a slight advantage, but time is running out for both of us.",Bob,2,
,,,Alice,2,reject
60.0,40.0,"Bob, my offer stands. The clock is ticking, and the longer we wait, the less valuable this deal becomes for both of us. Don't let greed cloud your judgment.",Alice,3,
,,,Bob,3,reject
52.0,48.0,"Alice, I'm serious about finding a fair solution. This offer gives you a clear advantage, but acknowledges the shrinking pot. Let's close this deal and avoid further losses.",Bob,4,
,,,Alice,4,reject
58.0,42.0,"Bob, I'm willing to be flexible, but this offer is my bottom line. Take it now, or the deal will only worsen for both of us as time runs out.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, enough is enough. A 50/50 split is the only fair solution.  Take it now, or let's both risk walking away with nothing.",Bob,6,
,,,Alice,6,accept
