alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split the money 60/40. This gives us both a decent share. What do you think, Bob?",Alice,1,
,,,Bob,1,reject
45.0,55.0,I think a more even split is fairer. How about 55/45?,Bob,2,
,,,Alice,2,reject
60.0,40.0,"Bob, my previous offer is expiring soon due to inflation. Let's stick with 60/40 and avoid losing money in the long run.",Alice,3,
,,,Bob,3,reject
40.0,60.0,I think we can find a better split that's fair to both of us. Let's try 60/40. I'm willing to give you a little more to avoid further inflation.,Bob,4,
,,,Alice,4,reject
55.0,45.0,"Bob, it's clear we both want a larger share, but letting this drag on only hurts me. I'm willing to compromise at 55/45. This is my final offer.",Alice,5,
,,,Bob,5,reject
35.0,65.0,"I'm willing to go up to 65/35, but I think it's important we come to an agreement soon. This inflation is hurting both of us, so let's find a middle ground.",Bob,6,
,,,Alice,6,reject
50.0,50.0,"Bob, this is getting ridiculous.  Let's just split it evenly at 50/50 and call it a day.  Any more stalling and we'll both be losing out because of inflation.",Alice,7,
,,,Bob,7,accept
