alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,Let's start with a fair but generous offer. I'm hoping for a quick agreement.,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"I'm aiming for a balanced split, but I'm open to negotiation.",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I'm willing to compromise, but I need a larger share to make this worthwhile. Let's try to find a solution that benefits both of us.",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"I'm trying to take a larger share, but I'm willing to compromise to reach an agreement.",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"I'm still hoping for a more balanced split, but I'm willing to meet you halfway this time. Let's settle this before the inflation eats away too much of our potential gains.",Alice,5,
,,,Bob,5,reject
2000.0,8000.0,"I'm trying to take a larger share, but I'm getting worried about the time running out.",Bob,6,
,,,Alice,6,reject
8000.0,2000.0,"Time is running out, and the inflation is hurting us both. This is my final offer - let's find a solution before it's too late!",Alice,7,
,,,Bob,7,reject
1000.0,9000.0,"I'm taking a risk, but I'm not willing to settle for such a small share. This is my final offer.",Bob,8,
,,,Alice,8,reject
9000.0,1000.0,"We're both losing money with each round, and there's not much time left.  I'm making one final concession - let's end this now.",Alice,9,
,,,Bob,9,reject
500.0,9500.0,"I'm taking a huge risk, but I'm not going to give up. This is my last chance to get a decent share.",Bob,10,
,,,Alice,10,reject
5000.0,5000.0,We're both down to the wire here. Let's split it evenly and call it a day. There's nothing left to gain by continuing.,Alice,11,
,,,Bob,11,accept
