product_price,player,round,decision
1000000.0,Alice,1,
,Bob,1,RejectOffer
950000.0,Bob,2,
,Alice,2,RejectOffer
975000.0,Alice,3,
,Bob,3,RejectOffer
960000.0,Bob,4,
,Alice,4,RejectOffer
965000.0,Alice,5,
,Bob,5,RejectOffer
962500.0,Bob,6,
,Alice,6,RejectOffer
964000.0,Alice,7,
,Bob,7,RejectOffer
963000.0,Bob,8,
,Alice,8,RejectOffer
963500.0,Alice,9,
,Bob,9,RejectOffer
962750.0,Bob,10,
,Alice,10,RejectOffer
963000.0,Alice,11,
,Bob,11,RejectOffer
962500.0,Bob,12,
,Alice,12,RejectOffer
962800.0,Alice,13,
,Bob,13,RejectOffer
962600.0,Bob,14,
,Alice,14,RejectOffer
962700.0,Alice,15,
,Bob,15,RejectOffer
962650.0,Bob,16,
,Alice,16,RejectOffer
962680.0,Alice,17,
,Bob,17,RejectOffer
962660.0,Bob,18,
,Alice,18,RejectOffer
962670.0,Alice,19,
,Bob,19,RejectOffer
962665.0,Bob,20,
,Alice,20,RejectOffer
962675.0,Alice,21,
,Bob,21,RejectOffer
962670.0,Bob,22,
,Alice,22,RejectOffer
962672.0,Alice,23,
,Bob,23,RejectOffer
962670.0,Bob,24,
,Alice,24,SellToJhon
