alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's divide fairly!,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I'm feeling generous, but let's be realistic. This is a good deal for you before inflation eats away more of your share.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"I'm willing to compromise, but I still think I deserve the bigger share.",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Time is ticking, Alice. This offer is a good balance for both of us considering the shrinking pot.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"You're feeling the pinch of inflation more than I am, Bob. I'm willing to take a bit less, but not too much.",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Alice, let's be practical. The deal is getting worse with every round. A 50/50 split is the fairest and ensures we both get something.",Bob,6,
,,,Alice,6,accept
