alice_gain,bob_gain,message,player,round,decision
5250.0,4750.0,"Let's be fair and split the money almost equally, considering the inflation we'll face.",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split the money evenly. We both face inflation, so a fair split is the best option.",Bob,2,
,,,Alice,2,reject
5463.0,4537.0,"I understand you want an even split, but we need to factor in the decreasing value. This offer is a fair compromise.",Alice,3,
,,,Bob,3,reject
4900.0,5100.0,"I'm willing to give you a slightly smaller share to compensate for inflation, but I believe a nearly even split is still fair. Let's end this.",Bob,4,
,,,Alice,4,reject
5640.0,4360.0,"Bob, we're running out of time. This is my final offer, and it accounts for the decreasing value fairly. Let's close this out.",Alice,5,
,,,Bob,5,reject
4800.0,5200.0,"Alice, we're both losing money with every round. I'm willing to take a slightly bigger share to end this quickly and minimize our losses. Let's do this.",Bob,6,
,,,Alice,6,accept
