message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $12000. It's a great deal, and I'm sure you'll find it very useful. What do you think?",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice. While I appreciate it, $12000 is a bit higher than I'm comfortable with right now. I'm willing to pay $10500 for the product. Let me know what you think.",10500.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your counteroffer, but $10500 is still a bit too low for me. I'm willing to come down to $11500. This is a fair price considering the value of the product. Let's try to make this work.",11500.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate, but $11500 is still a bit too high for me. I'm really interested in this product, and I'm prepared to pay $11000. This is a fair price considering the value of the product and my budget.  I hope we can reach an agreement.",11000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your perspective, but $11000 is still a bit lower than what I'm aiming for. Let's split the difference. I'm willing to accept $11250. This is a fair price that reflects the value of the product and allows for a mutually beneficial deal. What do you say?",11250.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your effort to find a middle ground, but $11250 is still more than I'm comfortable with. I'm willing to go up to $11000. This is a fair compromise, and I'm confident it's a price we can both agree on.  Let's finalize this deal.",11000.0,Bob,6,
,,Alice,6,SellToJhon
