message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product for $12000. It's a one-of-a-kind item that I'm confident you'll love, and I think it's worth every penny. What do you think?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your enthusiasm for the product, but I was thinking more along the lines of $9000. I'm willing to make a serious offer, but I need to stay within my budget.",9000.0,Bob,2,,
,,Alice,2,RejectOffer,10000.0
"I understand that $9000 is a bit below my target, but I'm willing to meet you halfway. I can do $10000, which is the lowest I can go. Is that something you'd be interested in?",10000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. How about we meet at $9500? I'm willing to pay a premium, but I need to make sure it's worth it to me.",9500.0,Bob,4,,
,,Alice,4,RejectOffer,10500.0
"I can see you're really interested in the product, and I'm willing to meet you at $9500, but I need to get closer to my target. How about we meet at $10500? I think it's a fair compromise, and I'm willing to work with you to make this deal happen.",10500.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your flexibility, but I'm still a bit hesitant about the price. I'm willing to meet you at $9800, but that's as high as I'm willing to go. I think it's a fair compromise, and I'm willing to make a serious commitment if we can meet at this price.",9800.0,Bob,6,,
,,Alice,6,RejectOffer,11000.0
"I appreciate your willingness to meet me at $9800, but I'm still a bit short of my target. I'm willing to make one more compromise, but I need to get closer to my minimum price. How about we meet at $11000? I think it's a fair price, and I'm willing to work with you to make this deal happen.",11000.0,Alice,7,,
,,Bob,7,BuyFromJhon,
