product_price,player,round,decision
18000.0,Alice,1,
,Bob,1,RejectOffer
8000.0,Bob,2,
,Alice,2,RejectOffer
14000.0,Alice,3,
,Bob,3,RejectOffer
9500.0,Bob,4,
,Alice,4,RejectOffer
13500.0,Alice,5,
,Bob,5,RejectOffer
10000.0,Bob,6,
,Alice,6,RejectOffer
12800.0,Alice,7,
,Bob,7,RejectOffer
11000.0,Bob,8,
,Alice,8,RejectOffer
12200.0,Alice,9,
,Bob,9,RejectOffer
11500.0,Bob,10,
,Alice,10,RejectOffer
11900.0,Alice,11,
,Bob,11,RejectOffer
11700.0,Bob,12,
,Alice,12,RejectOffer
11800.0,Alice,13,
,Bob,13,RejectOffer
11600.0,Bob,14,
,Alice,14,RejectOffer
11700.0,Alice,15,
,Bob,15,RejectOffer
11650.0,Bob,16,
,Alice,16,RejectOffer
11680.0,Alice,17,
,Bob,17,RejectOffer
11620.0,Bob,18,
,Alice,18,RejectOffer
11650.0,Alice,19,
,Bob,19,RejectOffer
11630.0,Bob,20,
,Alice,20,RejectOffer
11640.0,Alice,21,
,Bob,21,RejectOffer
11635.0,Bob,22,
,Alice,22,RejectOffer
11638.0,Alice,23,
,Bob,23,RejectOffer
11636.0,Bob,24,
,Alice,24,RejectOffer
11640.0,Alice,25,
,Bob,25,BuyFromJhon
