alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll take the majority, you can have the rest",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"I'll take a bigger share, you can have a smaller one",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'll give you a decent share, but I want the majority",Bob,4,
,,,Alice,4,reject
800000.0,200000.0,"I'll take a big chunk, you can have a small one, but it's better than nothing",Alice,5,
,,,Bob,5,reject
100000.0,900000.0,"I'll take most of it, you can have a tiny share, but I'm getting desperate",Bob,6,
,,,Alice,6,reject
900000.0,100000.0,"I'll take most of it, you can have a small consolation prize, but I'm not giving up",Alice,7,
,,,Bob,7,reject
1000000.0,0.0,"I'll give up, you can have it all",Bob,8,
,,,Alice,8,accept
