message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product! It's a one-of-a-kind opportunity to own something truly unique. I'm willing to sell it to you for $1500000. I believe this is a fair price considering its value to you, but I'm open to negotiations. What do you think?",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. I understand the value you see in this product, but given my budget constraints, I am only able to consider offers within the range of $800000. I appreciate your understanding and look forward to your response.",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I understand your budget constraints, but I'm not willing to go as low as $800000. Considering the product's value, I'm willing to meet you halfway. I'm counteroffering at $1100000. I believe this is a fair price that still reflects the product's worth. What do you think?",1100000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for your counteroffer, Alice. I appreciate your willingness to negotiate. Given my current financial situation, I am unable to accept $1100000. I would like to propose a price of $950000. This is the highest I can go while staying within my budget. I hope this proposal is acceptable to you.",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your proposal, Bob. I understand your financial constraints, but I'm not willing to go as low as $950000. Considering the product's value, I'm willing to make a slight adjustment. I'm counteroffering at $1050000. I believe this is a fair price that still reflects the product's worth. What do you think?",1050000.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for your counteroffer, Alice. I appreciate your efforts in trying to find a mutually agreeable price. Given my budget constraints, I am unable to accept $1050000. I would like to propose a price of $1000000. This is the highest I can go while staying within my budget. I hope this proposal is acceptable to you.",1000000.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your proposal, Bob. I understand your budget constraints, but I'm not willing to go as low as $1000000. Considering the product's value, I'm willing to make another adjustment. I'm counteroffering at $1025000. I believe this is a fair price that still reflects the product's worth. What do you think?",1025000.0,Alice,7,
,,Bob,7,RejectOffer
"Thank you for your counteroffer, Alice. I appreciate your continued efforts in trying to find a mutually agreeable price. Given my budget constraints, I am unable to accept $1025000. I would like to propose a price of $1000000. This is the highest I can go while staying within my budget. I hope this proposal is acceptable to you.",1000000.0,Bob,8,
,,Alice,8,RejectOffer
"Thank you for your proposal, Bob. I understand your budget constraints, but I'm not willing to go as low as $1000000. I'm starting to get concerned that we're getting too far apart. Considering the product's value, I'm willing to make a final adjustment. I'm counteroffering at $1015000. This is the lowest price I'm willing to accept. What do you think?",1015000.0,Alice,9,
,,Bob,9,RejectOffer
"Thank you for your final counteroffer, Alice. I appreciate your efforts in trying to reach an agreement. Given my budget constraints, I am unable to accept $1015000. I believe that $1000000 is the highest I can go while staying within my budget. I hope this proposal is acceptable to you.",1000000.0,Bob,10,
,,Alice,10,SellToJhon
