message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product. I think you'll love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. While I appreciate the product, $120 is a bit more than I'm willing to spend. I'd be happy to buy it for $70.",70.0,Bob,2,,
,,Alice,2,RejectOffer,100.0
"I understand you're looking to save some money, Bob. I'm willing to meet you halfway, but I need to make a profit. I can offer it to you for $90",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate.  $90 is still a bit high for me.  How about $85? I'm really interested in this product, and I think this price would be fair for both of us.",85.0,Bob,4,,
,,Alice,4,RejectOffer,92.0
"I can see you're really interested in the product, Bob! I'm willing to make one more concession, but I need to make sure I'm not losing too much. I can offer it to you for $92.50",92.5,Alice,5,,
,,Bob,5,BuyFromJhon,
