message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a great deal on this product. I think you'll really love it! I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice, but that price is a bit too high for me.  I'm interested, but only if we can get it closer to $60.",60.0,Bob,2,,
,,Alice,2,RejectOffer,90.0
"I understand you're looking for a better deal, Bob. I can meet you halfway, but I need to make a profit. How about we meet in the middle at $90?",90.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice.  How about we try $70? That's a fair compromise.",70.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I'm glad we're close, Bob! I can do a bit better than $70. How about we meet at $85?",85.0,Alice,5,,
,,Bob,5,AcceptOffer,
