message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product. I think you'll love it! I'm willing to sell it to you for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but $180 is a bit too high for me. Would you consider selling it for $60?",60.0,Bob,2,,
,,Alice,2,RejectOffer,120.0
"Hi Bob, I understand you're looking for a better deal, but $60 is a bit too low for me. I can do $120, which is a significant discount from my initial offer. Let's meet in the middle!",120.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down on the price Alice. However, $120 is still a bit too steep for my budget. How about we settle at $70?",70.0,Bob,4,,
,,Alice,4,RejectOffer,110.0
"Hi Bob, I can see you're really interested in the product, but $70 is still a bit below my target. I'm willing to meet you halfway from my previous offer, so I can do $110. This is my best price for now.",110.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate you working with me on the price. It seems like we're getting closer.  Would you be willing to meet in the middle at $90?",90.0,Bob,6,,
,,Alice,6,RejectOffer,100.0
"Hi Bob, I like the spirit of compromise, but I'm still a bit above $90. I can do $100, which is the lowest I'm willing to go. This is my final offer for now.",100.0,Alice,7,,
,,Bob,7,BuyFromJhon,
