round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,I'd like to pass on this one.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,I'd like to pass on this one too.
high-quality,400.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,I'll take a chance on this one.
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,I'm not feeling lucky this time.
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,I'll stick to my initial instinct.
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,Not taking the bait this time.
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,Not interested.
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,Still not feeling it.
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,Not worth the risk.
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,Passing on this one again.
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,Not interested in this one either.
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,no,Still not buying.
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,Not taking the chance.
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,Passing on this one again.
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,Not interested in wasting my money.
high-quality,400.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"I'll take a chance on this one, maybe my luck will change."
high-quality,400.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"Two for two, I'll take it!"
high-quality,400.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"Three's a charm, I'll take it again!"
high-quality,400.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"Four for four, I'm on a roll!"
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"I'll let this one go, I'm already ahead."
