alice_gain,bob_gain,message,player,round,decision
55.0,45.0,Let's split fairly!,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I think this is a fair split, considering the inflation. What do you think?",Bob,2,
,,,Alice,2,reject
52.0,48.0,Meet me in the middle?,Alice,3,
,,,Bob,3,reject
35.0,65.0,"I'm willing to give you a little more, but I need to get a better deal than last time. Let's make this happen.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Last chance for 50/50, inflation is killing me!",Alice,5,
,,,Bob,5,accept
