message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. Would you like to make an offer for it?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for offering me the product, Alice. I appreciate your enthusiasm. I would like to propose a price of $95 for the product.",95.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"Thanks for your offer, Bob. I appreciate your interest in the product. However, I was thinking more along the lines of $110. Would you be willing to meet me at that price?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice. I would like to counter with a price of $100 for the product.",100.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I appreciate your persistence, Bob! I'm willing to meet you halfway, but I still need to make a profit. How about we settle on $105?",105.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm glad we're getting closer, Alice. I would like to propose a final price of $100 for the product.",100.0,Bob,6,,
,,Alice,6,SellToJhon,
