alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,I'm feeling generous. Take it or leave it.,Alice,1,
,,,Bob,1,reject
200000.0,800000.0,A slight adjustment from my previous offer. Let's meet in the middle!,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Let's be reasonable, this time. A fair split for a fair game.",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"I'm willing to compromise, but I think I deserve a bit more. Let's try again!",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,This is my final offer. Let's split it evenly. No more games.,Alice,5,
,,,Bob,5,accept
