alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,Let's split it 50/50 and get it over with!,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a slightly better offer, but still a bit more for me",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'm willing to give you a slightly bigger share, but I'm not getting taken advantage of!",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"I'll give you a bit more, but I'm not going to give away the farm",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"I'm willing to meet you in the middle, but I'm not budging further!",Alice,5,
,,,Bob,5,reject
4600.0,5400.0,"I'll give you a bit more, but I think I'm getting closer to a good deal",Bob,6,
,,,Alice,6,reject
5300.0,4700.0,"I'm trying to find a fair deal, but I'm not going to give away the majority!",Alice,7,
,,,Bob,7,reject
4400.0,5600.0,"I'm getting closer to a fair deal, but I'm not giving up yet!",Bob,8,
,,,Alice,8,reject
5000.0,5000.0,It's time to meet in the middle for real!,Alice,9,
,,,Bob,9,accept
