alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's start with a simple split. I believe this is a fair offer to kick things off.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try to find a middle ground. Considering the inflation, I think this is a reasonable offer.",Bob,2,
,,,Alice,2,reject
5600.0,4400.0,"Bob, time is running out and the money is losing value. This is a better offer than the last round for both of us, let's be reasonable.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Considering the increasing impact of inflation, especially on your end, I'm willing to take a bit more but still offer you a significant amount. Let's settle this before the money loses more value.",Bob,4,
,,,Alice,4,reject
5300.0,4700.0,"Bob, I appreciate your willingness to adjust. This offer keeps things relatively balanced while acknowledging the inflation we both face.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"Given the significant impact of inflation on your share, I'm willing to take a bit more risk and offer you a still substantial amount, but one that reflects the changing value of the money. It's crucial we finalize this soon.",Bob,6,
,,,Alice,6,reject
5000.0,5000.0,"Bob, let's stop wasting time.  A 50/50 split is the fairest and most logical solution.  We need to agree before the money becomes worthless.",Alice,7,
,,,Bob,7,accept
