alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair offer, Bob. 60/40 seems reasonable.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try 55/45, Alice. It's a better deal for me, but still fair considering the inflation.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"The inflation is hitting us both, Bob. I'm willing to compromise a bit, but 58/42 is my final offer for this round.",Alice,3,
,,,Bob,3,reject
4300.0,5700.0,"Inflation is indeed taking its toll, but I think 57/43 is a more suitable compromise, considering our losses.",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"Bob, we're running out of time and losing money!  This is a compromise to get us both something.",Alice,5,
,,,Bob,5,reject
4200.0,5800.0,"We're indeed running out of time, but considering the inflation, I think 58/42 is a fair deal now. Let's settle this.",Bob,6,
,,,Alice,6,reject
5400.0,4600.0,"Bob, we need to settle this now. This is my absolute last offer.",Alice,7,
,,,Bob,7,accept
