alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,Let's split it 50/50 and get this over with!,Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"I'll take the majority, but it's a fair compromise",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I'll take a slightly bigger share, but it's still a fair compromise",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'll give you a slightly smaller share, but I'm still not giving up",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"I'll take a slightly bigger share, but I'm still willing to compromise",Alice,5,
,,,Bob,5,reject
450000.0,550000.0,"I'll give you a slightly smaller share, but I'm not giving up yet",Bob,6,
,,,Alice,6,reject
520000.0,480000.0,"I'll take a slightly bigger share, but I'm still willing to compromise and avoid going to the last rounds",Alice,7,
,,,Bob,7,reject
480000.0,520000.0,"I'll give you a slightly smaller share, but I'm not giving up yet",Bob,8,
,,,Alice,8,reject
490000.0,510000.0,"I'll take a slightly bigger share, but I'm getting close to my limit",Alice,9,
,,,Bob,9,reject
510000.0,490000.0,"I'll give you a slightly bigger share, but I'm not giving up yet",Bob,10,
,,,Alice,10,accept
