alice_gain,bob_gain,message,player,round,decision
800000.0,200000.0,Accept this generous offer and we can call it a day!,Alice,1,
,,,Bob,1,reject
500000.0,500000.0,Let's split it evenly. It's the fairest way to start.,Bob,2,
,,"I'd like to get a bit more, considering the risk of inflation!",Alice,2,reject
750000.0,250000.0,You're not getting a good deal if you don't take this offer!,Alice,3,
,,,Bob,3,reject
400000.0,600000.0,I'm willing to give you a slightly better deal this time.  Let's work towards a win-win.,Bob,4,
,,I'm not ready to give up that much yet!,Alice,4,reject
700000.0,300000.0,"This is my final offer, don't miss out!",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,I'm raising my offer again.  Let's find a compromise before we both lose more money.,Bob,6,
,,"I'm not giving up that much, but I'm willing to negotiate further!",Alice,6,reject
650000.0,350000.0,"This is my last chance to get a good deal, don't make me regret it!",Alice,7,
,,,Bob,7,reject
200000.0,800000.0,We're running out of time.  Let's be realistic and find a way to both get something.,Bob,8,
,,I'm not getting taken advantage of! I want a better deal!,Alice,8,reject
550000.0,450000.0,"I'm willing to meet you halfway, but don't think I'm getting taken advantage of!",Alice,9,
,,,Bob,9,reject
100000.0,900000.0,"This is my final offer.  If you reject this, we're both going to walk away with nothing.",Bob,10,
,,I'm not going to get taken advantage of! I want a better deal!,Alice,10,reject
450000.0,550000.0,"I'm willing to give you a bit more, but don't think I'm going to give up my advantage!",Alice,11,
,,,Bob,11,reject
50000.0,950000.0,"This is our last chance.  I'm willing to give you a small amount, but it's better than nothing.  Let's end this.",Bob,12,
,,I'd rather walk away with nothing than accept such a tiny amount!,Alice,12,reject
