message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this unique opportunity to purchase a high-value product for a competitive price. I believe you'll find it a worthwhile investment. Would you like to make an offer of $10,000?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice, but that price is a bit too high for me. I'm interested in the product, but I'd be willing to pay $6,000.  Let me know what you think.",6000.0,Bob,2,,
,,Alice,2,RejectOffer,9000.0
"I understand that $6,000 is a bit lower than I was hoping for, but I'm willing to compromise. I'm thinking more along the lines of $9,000. Would you be willing to meet me in the middle?",9000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thanks for countering, Alice. I appreciate you working with me. How about we meet in the middle at $7,500?",7500.0,Bob,4,,
,,Alice,4,RejectOffer,8500.0
"I appreciate the effort to find a middle ground, Bob. However, I'm still a bit above $7,500. I'm thinking more along the lines of $8,500. Would you be willing to meet me there?",8500.0,Alice,5,,
,,Bob,5,BuyFromJhon,
