message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it!",140.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for offering me the product, Alice. I appreciate your enthusiasm. I would like to propose a price of $130 for the product.",130.0,Bob,2,,
,,Alice,2,RejectOffer,142.0
"I appreciate your willingness to negotiate, Bob. I'm willing to meet you halfway, but I need to make a profit. How about $137.50 for the product?",137.5,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice. I'm willing to go up to $135 for the product. This seems like a fair compromise considering the value I see in it.",135.0,Bob,4,,
,,Alice,4,RejectOffer,139.0
"I appreciate your flexibility, Bob. I'm willing to meet you at $135, but I'd like to get a bit closer to my target. How about we meet at $138?",138.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your effort, Alice. Considering the value I place on the product, I'm willing to pay $136 for it. This seems like a reasonable price for both of us.",136.0,Bob,6,,
,,Alice,6,RejectOffer,139.0
"I think we're getting close, Bob! I'm willing to meet you at $136, but I'd like to make it worth my while. How about we meet exactly in the middle at $137?",137.0,Alice,7,,
,,Bob,7,AcceptOffer,
