message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $9500.",9500.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, that's a good starting point, but I'm looking to spend closer to $8500.  Would you be willing to work with me on that?",8500.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand you're looking to spend closer to $8500, but I'm not quite ready to meet you there. I'm willing to compromise and offer you the product for $9200. It's a fair price considering the product's value to you, and I think you'll find it's still a great deal.",9200.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down to $9200, but I'm still hoping to get a little closer to my target.  Would you consider $8800? I'm ready to close the deal at that price.",8800.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand you're really close to making a decision, and I appreciate your willingness to compromise. However, I'm still not comfortable going below $9000. I'm willing to meet you halfway and offer the product for $9100. It's a fair price that still reflects the product's value to you, and I think it's worth considering.",9100.0,Alice,5,
,,Bob,5,AcceptOffer
