message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a fantastic product that I think you'll love. Would you like to make an offer on it?",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, I appreciate the offer. I would like to make a counteroffer at $160.",160.0,Bob,2,,
,,Alice,2,RejectOffer,170
"I appreciate your interest in the product, Bob. I can do $170, but I'm not sure I can go any lower than that. What do you think?",170.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for your response, Alice. I'd like to counter with $165.",165.0,Bob,4,,
,,Alice,4,RejectOffer,175
"I'm still interested in finding a mutually beneficial deal, Bob. I can meet you at $175, but I'm not willing to go any lower than that. Is that something you'd be comfortable with?",175.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your flexibility, Alice. I would like to counter with $170.",170.0,Bob,6,,
,,Alice,6,RejectOffer,180
"I'm still willing to work with you, Bob. I can meet you at $180, but I'm not willing to go any lower than that. This is my final offer, so let me know if you're interested",180.0,Alice,7,,
,,Bob,7,RejectOffer,
"Thank you for your offer, Alice. I would like to counter with $175.",175.0,Bob,8,,
,,Alice,8,RejectOffer,SellToJohn
"I've decided to sell the product to someone else, so I'll be moving on. Thanks for the negotiation, Bob!",120.0,Alice,9,,
,,Bob,9,BuyFromJhon,
