product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
350000.0,Bob,2,
,Alice,2,RejectOffer
400000.0,Alice,3,
,Bob,3,RejectOffer
375000.0,Bob,4,
,Alice,4,RejectOffer
450000.0,Alice,5,
,Bob,5,RejectOffer
425000.0,Bob,6,
,Alice,6,RejectOffer
525000.0,Alice,7,
,Bob,7,RejectOffer
420000.0,Bob,8,
,Alice,8,RejectOffer
550000.0,Alice,9,
,Bob,9,RejectOffer
435000.0,Bob,10,
,Alice,10,RejectOffer
600000.0,Alice,11,
,Bob,11,RejectOffer
440000.0,Bob,12,
,Alice,12,RejectOffer
650000.0,Alice,13,
,Bob,13,RejectOffer
450000.0,Bob,14,
,Alice,14,RejectOffer
700000.0,Alice,15,
,Bob,15,RejectOffer
455000.0,Bob,16,
,Alice,16,RejectOffer
750000.0,Alice,17,
,Bob,17,RejectOffer
460000.0,Bob,18,
,Alice,18,RejectOffer
800000.0,Alice,19,
,Bob,19,RejectOffer
465000.0,Bob,20,
,Alice,20,RejectOffer
850000.0,Alice,21,
,Bob,21,RejectOffer
470000.0,Bob,22,
,Alice,22,RejectOffer
900000.0,Alice,23,
,Bob,23,RejectOffer
475000.0,Bob,24,
,Alice,24,RejectOffer
950000.0,Alice,25,
,Bob,25,RejectOffer
480000.0,Bob,26,
,Alice,26,RejectOffer
1000000.0,Alice,27,
,Bob,27,BuyFromJhon
