alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll take a slight majority, but still a fair deal",Bob,2,
,,I'm not comfortable with 60/40. Can you meet me in the middle?,Alice,2,reject
55.0,45.0,"I'm willing to give you a slight advantage, but not too much!",Alice,3,
,,,Bob,3,reject
30.0,70.0,"I'll take a bigger lead, but still a decent deal for you",Bob,4,
,,I'm really struggling with 70/30. Can you meet me at 60/40?,Alice,4,reject
42.0,58.0,"I'm willing to give you a bit more, but I need to feel like I'm getting a fair deal",Alice,5,
,,,Bob,5,accept
