alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's be fair, Bob. I get a little more since I'm losing money to inflation.",Alice,1,
,,,Bob,1,reject
47.0,53.0,I'll take a bit more since you're losing to inflation and I'm not.,Bob,2,
,,,Alice,2,reject
50.0,50.0,"Bob, let's be reasonable. This is a fair split considering the inflation. I'm losing out with each round.",Alice,3,
,,,Bob,3,reject
43.0,57.0,"You're losing even more to inflation now, so I'll take a bigger share.",Bob,4,
,,,Alice,4,reject
48.0,52.0,"Bob, I'm willing to compromise a little more, but this has to be it. I'm losing significant value with each round.",Alice,5,
,,,Bob,5,reject
40.0,60.0,"You're running out of time, and inflation is eating away at your share. I'll take an even bigger cut now.",Bob,6,
,,,Alice,6,accept
