alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, Bob. Fair is fair!",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I think I deserve a bit more, don't you?",Bob,2,
,,,Alice,2,reject
5250.0,4750.0,"Okay, Bob, I understand you want more. But this is a fair compromise, considering the inflation.  Let's avoid further rounds and get this over with.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Inflation is on your side, but time is on mine. I'm willing to take a bigger share.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Bob, I'm not willing to give up any more. This is my final offer. Let's end this game and take what we can.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"You said that was your final offer, but I'm willing to take the risk. This is my new proposal.",Bob,6,
,,,Alice,6,reject
5750.0,4250.0,"Bob, this is it. I'm not budging anymore. Take it or leave it.",Alice,7,
,,,Bob,7,reject
3500.0,6500.0,"You're running out of options, and inflation is eating away at your share. This is my new proposal.",Bob,8,
,,,Alice,8,reject
6000.0,4000.0,"This is my final offer.  I'm not giving up any more. Take it or lose everything.  I'm calling your bluff, Bob.",Alice,9,
,,,Bob,9,accept
