message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $12,000. This is a great deal, and I'm confident you'll love it.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice.  $12,000 is a bit steep for me.  I'm willing to pay $9,000 for the product.  Let me know if you're interested.",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your offer, Bob! I understand that $12,000 might be a stretch for you, but I'm willing to meet you halfway. I'm willing to sell the product to you for $11,000. This is a great compromise, and I think you'll be very happy with the deal.",11000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down a bit.  I'm still not quite there.  How about $10,500?  That's a fair price for both of us.",10500.0,Bob,4,
,,Alice,4,RejectOffer
"I understand that $10,500 is a bit of a stretch for me, but I'm willing to make one more compromise. I'm willing to sell the product to you for $11,250. This is as low as I can go, but I think it's still a great deal for both of us.",11250.0,Alice,5,
,,Bob,5,BuyFromJhon
