message,product_price,player,round,decision,counteroffer
"Hello Bob, I have a great product that I think you'll really like. I'm willing to sell it to you for $150. Is that something you'd be interested in?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but $150 is a bit steep for me. Would you be willing to sell it to me for $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,130.0
"I understand that $150 is a bit high for you, but $100 is a bit low for me. How about we meet in the middle at $125?",125.0,Alice,3,,
,,Bob,3,RejectOffer,
I'm still a bit hesitant about the price. Would you be willing to sell it to me for $110?,110.0,Bob,4,,
,,Alice,4,RejectOffer,135.0
"I'm not willing to go much lower than that, but I'm willing to make a small concession. How about we meet at $132?",132.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm still not comfortable with the price. I'm willing to meet you halfway between $110 and $132, which would be $121. Would you consider that?",121.0,Bob,6,,
,,Alice,6,RejectOffer,128.0
"I'm not sure I'm comfortable with going that low, but I'm willing to make a small concession. How about we meet at $129?",129.0,Alice,7,,
,,Bob,7,RejectOffer,
"I'm getting close to walking away, but I'm still willing to negotiate. Would you consider meeting me at $125?",125.0,Bob,8,,
,,Alice,8,RejectOffer,127.0
I'm getting a bit concerned that we're getting too close to the price I'd be willing to accept from John. Let's meet in the middle of my last offer and your last offer at $127,127.0,Alice,9,,
,,Bob,9,RejectOffer,
I'm not willing to go any higher than $125. I think that's a fair price considering the product's value. Would you consider accepting that?,125.0,Bob,10,,
,,Alice,10,SellToJhon,
