product_price,player,round,decision
999999.0,Alice,1,
,Bob,1,RejectOffer
750000.0,Bob,2,
,Alice,2,RejectOffer
900000.0,Alice,3,
,Bob,3,RejectOffer
850000.0,Bob,4,
,Alice,4,RejectOffer
925000.0,Alice,5,
,Bob,5,RejectOffer
875000.0,Bob,6,
,Alice,6,RejectOffer
950000.0,Alice,7,
,Bob,7,RejectOffer
887500.0,Bob,8,
,Alice,8,RejectOffer
975000.0,Alice,9,
,Bob,9,RejectOffer
893750.0,Bob,10,
,Alice,10,RejectOffer
997500.0,Alice,11,
,Bob,11,RejectOffer
896875.0,Bob,12,
,Alice,12,RejectOffer
999000.0,Alice,13,
,Bob,13,RejectOffer
898437.5,Bob,14,
,Alice,14,RejectOffer
999500.0,Alice,15,
,Bob,15,RejectOffer
899218.75,Bob,16,
,Alice,16,RejectOffer
999750.0,Alice,17,
,Bob,17,RejectOffer
899687.5,Bob,18,
,Alice,18,RejectOffer
999900.0,Alice,19,
,Bob,19,RejectOffer
899843.75,Bob,20,
,Alice,20,RejectOffer
999950.0,Alice,21,
,Bob,21,RejectOffer
899921.875,Bob,22,
,Alice,22,RejectOffer
999990.0,Alice,23,
,Bob,23,RejectOffer
899960.9375,Bob,24,
,Alice,24,RejectOffer
999995.0,Alice,25,
,Bob,25,RejectOffer
899975.0,Bob,26,
,Alice,26,RejectOffer
999998.0,Alice,27,
,Bob,27,RejectOffer
899986.25,Bob,28,
,Alice,28,RejectOffer
999999.0,Alice,29,
,Bob,29,BuyFromJhon
