message,product_price,player,round,decision,counteroffer
"Hi Bob, I have a great product that I think you'll love. I'm willing to let it go for $90.",90.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I'm interested, but $90 is a bit steep for me. Would you consider $65?",65.0,Bob,2,,
,,Alice,2,RejectOffer,80.0
"I appreciate your interest, Bob! However, I'm not willing to go as low as $65. I can meet you in the middle at $82.50. Is that something you'd be interested in?",82.5,Alice,3,,
,,Bob,3,RejectOffer,
"I understand, $82.50 is closer, but I'm on a tight budget. Could you do $75? That's a fair compromise.",75.0,Bob,4,,
,,Alice,4,RejectOffer,85.0
"I understand you're on a tight budget, Bob, but I'm not willing to go as low as $75. I can meet you at $82.50, but I'm willing to give you a slight discount to $83. How about that?",83.0,Alice,5,,
,,Bob,5,BuyFromJhon,
