message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this incredible product. I think you'll really love it. Would you like to buy it from me for $12000?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hello Alice, thank you for offering me the product. I appreciate your enthusiasm, but I was hoping to find a price closer to $8000. I understand if this is not feasible, but I wanted to express my interest at this price point.",8000.0,Bob,2,,
,,Alice,2,RejectOffer,11000.0
"Hi Bob, I understand you're looking for a better price, but $8000 is a bit too low for me. I'm willing to meet you in the middle at $10500. Is that something you'd be interested in?",10500.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hello Alice, I appreciate your willingness to negotiate further. While $10500 is closer to what I was looking for, I still believe we can reach a mutually beneficial agreement. Could we possibly settle on $9500?",9500.0,Bob,4,,
,,Alice,4,RejectOffer,11000.0
"Hi Bob, I'm glad we're still in negotiations! I can see you're really interested in this product, and I appreciate your persistence. I'm willing to meet you at $10200, but I have to say, I'm getting a bit concerned about selling it to you for too low a price. Can we discuss this further?",10200.0,Alice,5,,
,,Bob,5,RejectOffer,
"Hello Alice, thank you for considering my perspective. I truly value this opportunity and would like to propose a price of $9800. I hope this aligns better with your expectations and allows us to move forward with this transaction.",9800.0,Bob,6,,
,,Alice,6,RejectOffer,10500.0
"Hi Bob, I appreciate your persistence, but I'm starting to think that $9800 is still a bit too low for me. I'm willing to meet you at $10500, but I have to say, I'm getting close to considering selling to John. He's been waiting patiently and is willing to pay $10000. What do you think?",10500.0,Alice,7,,
,,Bob,7,RejectOffer,
"Hello Alice, I understand your position and appreciate your patience throughout our negotiations. I am willing to offer $10000 for the product. This price reflects both my interest and the value I place on it. I hope this proposal will be acceptable to you.",10000.0,Bob,8,,
,,Alice,8,SellToJhon,
