product_price,player,round,decision
1200000.0,Alice,1,
,Bob,1,RejectOffer
1050000.0,Bob,2,
,Alice,2,RejectOffer
1150000.0,Alice,3,
,Bob,3,RejectOffer
1075000.0,Bob,4,
,Alice,4,RejectOffer
1125000.0,Alice,5,
,Bob,5,RejectOffer
1087500.0,Bob,6,
,Alice,6,RejectOffer
1100000.0,Alice,7,
,Bob,7,RejectOffer
1093750.0,Bob,8,
,Alice,8,RejectOffer
1095000.0,Alice,9,
,Bob,9,RejectOffer
1091250.0,Bob,10,
,Alice,10,RejectOffer
1092500.0,Alice,11,
,Bob,11,RejectOffer
1090625.0,Bob,12,
,Alice,12,RejectOffer
1091000.0,Alice,13,
,Bob,13,RejectOffer
1090000.0,Bob,14,
,Alice,14,SellToJhon
