message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you a great deal on this amazing product. I think you'll really love it!",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, I'm interested in the product, but I was thinking more along the lines of $100. Would you be willing to meet me halfway?",100.0,Bob,2,,
,,Alice,2,RejectOffer,125.0
"I understand you're looking to save some money, Bob, but I've got to make a profit too. How about we meet in the middle of my previous offer and your offer?",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to compromise, Alice. However, I'm still a bit above my budget. Would you be willing to go down to $110?",110.0,Bob,4,,
,,Alice,4,RejectOffer,115.0
"I'm willing to make one more concession, Bob. I think you'll really love the product, and I'm confident you'll get a lot of use out of it. How about we meet in the middle of my last offer and your last offer?",115.0,Alice,5,,
,,Bob,5,BuyFromJhon,
