message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it!",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for offering this product. I'm interested, but the price is a bit high for me. Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking to save some money, Bob. I can do $105, but I'm not willing to go any lower than that.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down a bit. How about we meet in the middle at $90?",90.0,Bob,4,,
,,Alice,4,RejectOffer,95.0
"I'm getting close to my minimum price, Bob. I can do $92.50, but that's as low as I can go.",92.5,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, this seems like a fair deal for both of us. I'd be willing to pay $91.",91.0,Bob,6,,
,,Alice,6,RejectOffer,92.0
"I think we're getting close, Bob. I can do $92, but I'm not willing to budge any further.",92.0,Alice,7,,
,,Bob,7,BuyFromJhon,
