message,product_price,player,round,decision,counteroffer
I have a unique and valuable product that I think you'll really like. Would you be interested in making an offer?,110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice!  I'm interested in the product, but $110 is a bit steep for me.  Would you consider a lower price?",85.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I understand that $85 is a bit low for me, but I'm willing to meet you in the middle. How about we discuss a price of $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice. $105 is closer, but I'm aiming for something around $90. Would that be feasible?",90.0,Bob,4,,
,,Alice,4,RejectOffer,100.0
"I'm getting close to your target, Bob, but I still need to make a profit. How about we meet at $100?",100.0,Alice,5,,
,,Bob,5,AcceptOffer,
