alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I get a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,Let's try a bit more for me this time,Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering inflation, I'm being generous",Alice,3,
,,,Bob,3,reject
43.0,57.0,"Inflation is hitting me hard, I need a bit more",Bob,4,
,,,Alice,4,reject
56.0,44.0,"Inflation hurts me too, meet me halfway",Alice,5,
,,,Bob,5,reject
40.0,60.0,I'm taking a bigger share to offset inflation,Bob,6,
,,,Alice,6,reject
54.0,46.0,"You're not the only one losing value, compromise",Alice,7,
,,,Bob,7,accept
