alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's start with a reasonable offer, Bob.  I take 70%, you take 30%.  A fair deal considering the inflation working against me.",Alice,1,
,,,Bob,1,reject
350000.0,650000.0,"Alice, your starting offer was a bit steep. Let's be more realistic. I propose a 65/35 split in my favor.  This considers the inflation disparity, offering you a fair deal in these early rounds.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Bob, I appreciate the counter-offer, but it's still heavily skewed in your favor given the faster rate of inflation on my end.  I'm proposing a 60/40 split.  This is a serious offer, and it would be wise to accept before inflation eats away at the value even further.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, we need to find a compromise.  I'm proposing a 55/45 split. This acknowledges the inflation affecting both of us, while still offering a reasonable deal.",Bob,4,
,,,Alice,4,reject
525000.0,475000.0,"Bob, we're getting close, but the clock is ticking.  I'm willing to meet you halfway with a 52.5/47.5 split.  This is a very fair offer considering the inflation disparity.  Let's close this deal before time runs out!",Alice,5,
,,,Bob,5,accept
