alice_gain,bob_gain,message,player,round,decision
90.0,10.0,"Let's start fair. I'll take the lion's share, but you still get something.  What do you say?",Alice,1,
,,,Bob,1,reject
40.0,60.0,Let's try to find a middle ground. I think this is a bit more reasonable.,Bob,2,
,,,Alice,2,reject
60.0,40.0,"I'm willing to compromise, but I still need to make sure I get a decent share.  Let's meet in the middle.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Considering the inflation, I think this is a fair deal for both of us. Let's try to find a compromise.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"I'm not sure what you're thinking, but we need to move closer to a fair deal. This is my final offer before we both start losing significant value.",Alice,5,
,,,Bob,5,accept
