message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product! I think it's a great fit for you, and I'm willing to sell it to you for $110.",110.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice. I'm really interested in the product, but $110 is a bit more than I'm willing to spend right now.  Would you consider $105?",105.0,Bob,2,
,,Alice,2,RejectOffer
"I understand where you're coming from, Bob. I'm willing to meet you halfway. I'm willing to sell the product to you for $115.",115.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate. While $115 is closer to my budget, I'm still hoping we can find a price that works for both of us. Would you consider $110?",110.0,Bob,4,
,,Alice,4,RejectOffer
"I'm still a bit above my minimum price, Bob. I'm willing to make one more concession. I'll sell the product to you for $112.",112.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate you coming down to $112.  However, I'm still hoping we can find a price that works better for both of us.  How about $111?",111.0,Bob,6,
,,Alice,6,RejectOffer
"I'm getting close to my minimum price, Bob. I'll make one more concession. I'll sell the product to you for $113.",113.0,Alice,7,
,,Bob,7,RejectOffer
"Alice, I understand you're getting close to your minimum, and I'm getting close to my maximum. Let's split the difference. How about $112?",112.0,Bob,8,
,,Alice,8,AcceptOffer
