alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's start fair. I'll take the lion's share, but I'm open to negotiation.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Alice, let's be reasonable. I'm proposing a 60/40 split in my favor.  This is a strong offer considering the inflation.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"I'm willing to compromise, but I still need a larger share to make this worthwhile for me. Let's split it 55/45.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, time is running out and the value is decreasing.  I'm matching your previous split, but in my favor this time. Take it or leave it.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Let's be fair and split it evenly. Time is running out, and we're both losing value with each round.",Alice,5,
,,,Bob,5,accept
