message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you the chance to purchase this valuable product. Given its worth, I'm proposing a starting price of $2,000,000.  I believe this reflects its true value and potential for you.",2000000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your enthusiasm for the product, but I was thinking more along the lines of $1,800,000. I believe that's a fair price considering its worth to you is $1,500,000",1800000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your perspective on the price.  However, the value this product brings goes beyond the standard measures. I'm willing to meet you halfway. How about $1,900,000?",1900000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet me halfway, but I'm still a bit above that price. I'd be willing to pay $1,700,000 for the product. I think that's a fair price considering its value to me is lower than its value to you",1700000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your persistence.  While this product is incredibly valuable, I want to find a solution that works for both of us.  My final offer is $1,825,000.  This reflects the true value while acknowledging your position.",1825000.0,Alice,5,
,,Bob,5,BuyFromJhon
