message,product_price,player,round,decision
"Hello Bob, I'm excited to show you this amazing product! It's a unique opportunity to own something truly special. I'm willing to sell it to you for $15000. This is a great deal, considering the product's value and the effort that went into creating it.",15000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for offering me the product. I appreciate the value you're placing on it, but I believe I can offer a fair price that respects both the product's value and my budget. My proposed price for the product is $10000.",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to negotiate. However, I'm not willing to go as low as $10000. I'm willing to meet you halfway and offer the product to you for $13000. This is a fair compromise that still reflects the product's value, and I believe it's a great opportunity for you to own something unique.",13000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for adjusting your offer, Alice. I understand the value of the product and appreciate your willingness to negotiate. Based on my budget and the market value, I would like to propose a price of $12000 for the product.",12000.0,Bob,4,
,,Alice,4,RejectOffer
"I understand that you're close to your budget, Bob, but I'm not willing to go as low as $12000. I'm willing to make one more adjustment and offer the product to you for $12500. This is the lowest price I'm willing to consider, and I believe it's still a great value for the product.",12500.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for your offer, Alice. I've carefully considered your proposal, and based on my budget constraints, I would like to counteroffer at $12000 for the product.",12000.0,Bob,6,
,,Alice,6,SellToJhon
