message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this incredible opportunity to purchase a unique product. I believe it's worth a lot to you, and I'm willing to start the negotiation at a price of $1100000.",1100000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. While I see the value in the product, $1100000 is a bit higher than I'm comfortable with at this point.  I'm willing to offer $900000.  I believe this price is fair considering the value you've placed on the product and the potential for a mutually beneficial transaction.",900000.0,Bob,2,,
,,Alice,2,RejectOffer,1050000.0
"I appreciate your willingness to negotiate, Bob. However, I need to make sure I get a fair price for the product. Considering your offer of $900000 and my minimum price of $1000000, I'm willing to meet you halfway. I'm offering the product to you for $1050000.",1050000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to come down in price. However, $1050000 is still a bit high for me. I'm willing to go up to $950000. This would be a fair price considering your previous offer and the value I place on this product.",950000.0,Bob,4,,
,,Alice,4,RejectOffer,1100000.0
"I understand you're trying to reach a mutually beneficial agreement, Bob. However, I still need to ensure I get a fair price for the product. Considering our previous discussions, I'm willing to meet you halfway again. I'm offering the product to you for $1025000. This is a compromise between our previous offers, and I believe it's a fair price considering the value you place on the product.",1025000.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your continued willingness to compromise.  However, $1025000 is still slightly higher than I'm comfortable with at this point. I'm willing to offer $1000000.  This would be a fair price considering your stated value of the product and my desire to reach a mutually beneficial agreement.  I believe it's a price that allows us both to achieve our goals.",1000000.0,Bob,6,,
,,Alice,6,SellToJhon,
